f1,f2,f3,f4,f5,num,validation
房地产业固定资产投资(不含农户)(亿元),艺术表演团体国内演出场次(千场次),国内外观设计专利申请受理量(项),初中招生数(万人),鲜菜类居民消费价格指数(上年=100),1974,0.574979916375
内资房地产开发企业个数(个),特殊教育毕业生数(万人),城镇居民基本医疗保险年末参保人数(万人),普通小学招生数(万人),政府办医院病床使用率(%),2508,0.574935622298
房地产开发企业住宅新开工房屋面积(万平方米),乡村医生和卫生员数(万人),建筑业城镇单位就业人员(万人),普通高中招生数(万人),菜类商品零售价格指数(上年=100),1935,0.574879609109
全社会固定资产投资中其他资金(亿元),自动气象站站点个数(个),办公楼销售额(亿元),入院人数(万人),小学生师比(教师人数=1),1550,0.574688803712
房地产开发企业住宅新开工房屋面积(万平方米),自动气象站站点个数(个),建筑业城镇单位就业人员(万人),乡村人口(万人),政府办医院病床使用率(%),619,0.57465296614
全社会住宅投资(亿元),艺术表演团体演出场次(万场次),国内外观设计专利申请受理量(项),普通高等学校专科招生数(万人),政府办医院病床使用率(%),2873,0.574558273597
内资房地产开发企业个数(个),国有建筑业房屋施工面积(万平方米),建筑业企业从业人员(万人),初中毕业生数(万人),小学生师比(教师人数=1),3153,0.574144853742
房地产住宅投资(亿元),艺术表演团体国内演出场次(千场次),城镇单位就业人员平均工资(元),乡村人口(万人),政府办医院病床使用率(%),486,0.574110492182
城镇住宅投资(亿元),艺术表演团体国内演出场次(千场次),建筑业企业从业人员(万人),镇数(个),菜类商品零售价格指数(上年=100),893,0.574065988226
新注册民用小型载客汽车拥有量(万辆),艺术表演团体国内演出场次(千场次),城镇单位就业人员平均工资(元),普通高中在校学生数(万人),小学生师比(教师人数=1),2990,0.574053834348
福利彩票销售额(亿元),乡村医生和卫生员数(万人),建筑业城镇单位就业人员(万人),普通高中毕业生数(万人),政府办医院病床使用率(%),476,0.57404788851
房地产开发住宅投资额(亿元),特殊教育招生数(万人),中国公民收养登记数(件),普通高等学校专科招生数(万人),小学生师比(教师人数=1),351,0.573975981609
固定资产投资(不含农户)(亿元),农村集中供养五保人数(万人),办公楼销售额(亿元),医疗卫生机构门诊健康检查人数(万人),政府办医院病床工作日(日),2156,0.573917278398
房地产开发住宅投资额(亿元),艺术表演团体演出场次(万场次),建筑业城镇单位就业人员(万人),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),257,0.573814115648
房地产业固定资产投资(不含农户)(亿元),艺术表演团体国内演出场次(千场次),福利彩票提取公益金(亿元),国家重点优抚对象(万人),鲜菜类居民消费价格指数(上年=100),653,0.573741807116
固定资产投资(不含农户)住宅施工面积(万平方米),特殊教育在校学生数(万人),家庭儿童收养登记总数(件),蔬菜播种面积(千公顷),菜类商品零售价格指数(上年=100),1281,0.573733575023
住宅商品房销售面积(万平方米),国有建筑业房屋施工面积(万平方米),城镇居民基本医疗保险年末参保人数(万人),普通高等学校无职称专任教师数(万人),小学生师比(教师人数=1),1730,0.573697128084
房地产住宅投资(亿元),特殊教育在校学生数(万人),城镇居民医疗保险基金收入(万元),普通高中在校学生数(万人),政府办医院病床使用率(%),2236,0.573381527218
博物馆参观人次(万人次),村民委员会职工人数(人),福利彩票提取公益金(亿元),中等职业学校在校学生数(万人),政府办医院病床使用率(%),2081,0.573373213034
房地产住宅投资(亿元),特殊教育在校学生数(万人),城镇单位就业人员平均工资(元),中等职业学校招生数(万人),政府办医院病床工作日(日),597,0.573370472528
房地产业全社会固定资产投资(亿元),艺术表演团体演出场次(万场次),城镇居民医疗保险基金累计结余(万元),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),2011,0.573324897266
福利彩票销售额(亿元),艺术表演团体演出场次(万场次),公共图书馆参观展览人次(万人次),初中在校学生数(万人),小学生师比(教师人数=1),470,0.573301659924
房地产住宅投资(亿元),乡村医生和卫生员数(万人),建筑业城镇单位就业人员(万人),乡村人口(万人),政府办医院病床使用率(%),484,0.573233949976
新注册民用小型载客汽车拥有量(万辆),艺术表演团体国内演出场次(千场次),城镇居民基本医疗保险年末参保人数(万人),基层医疗卫生机构床位数(万张),政府办医院病床使用率(%),2129,0.573210993707
房地产住宅投资(亿元),村民委员会职工人数(人),城镇居民医疗保险基金收入(万元),中等职业学校招生数(万人),小学生师比(教师人数=1),2367,0.573149228932
固定资产投资(不含农户)房屋施工面积(万平方米),艺术表演团体演出场次(万场次),中国公民收养登记数(件),初中在校学生数(万人),鲜菜类居民消费价格指数(上年=100),1077,0.573077873667
固定资产投资(不含农户)(亿元),乡村医生和卫生员数(万人),办公楼销售额(亿元),镇数(个),政府办医院病床使用率(%),2177,0.573049745131
固定资产投资(不含农户)其他资金(亿元),特殊教育毕业生数(万人),家庭儿童收养登记总数(件),普通小学专任教师数(万人),政府办医院病床使用率(%),2405,0.573000308693
全社会固定资产投资中其他资金(亿元),特殊教育在校学生数(万人),城镇居民医疗保险基金收入(万元),公路旅客周转量(亿人公里),政府办医院病床使用率(%),2087,0.572842421057
房地产开发企业住宅新开工房屋面积(万平方米),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金收入(万元),蔬菜播种面积(千公顷),政府办医院病床工作日(日),2094,0.572738044514
福利彩票销售额(亿元),艺术表演团体国内演出场次(千场次),城镇单位就业人员平均工资(元),内地居民初婚登记(万人),政府办医院病床工作日(日),1613,0.572658748668
固定资产投资(不含农户)其他资金(亿元),自治组织单位数(个),内资建筑业企业从业人员(万人),国家重点优抚对象(万人),小学生师比(教师人数=1),1004,0.572616753638
教育城镇单位就业人员工资总额(亿元),农村集中供养五保人数(万人),办公楼销售额(亿元),医疗卫生机构门诊健康检查人数(万人),政府办医院病床工作日(日),2155,0.572544028376
固定资产投资(不含农户)其他资金(亿元),艺术表演团体演出场次(万场次),社会组织女性职工人数(人),镇数(个),政府办医院病床使用率(%),2196,0.572506233815
客运量(万人),艺术表演团体演出场次(万场次),家庭儿童收养登记总数(件),普通高中在校学生数(万人),政府办医院病床使用率(%),1062,0.572411767848
客运量(万人),艺术表演团体演出场次(万场次),家庭儿童收养登记总数(件),普通高中在校学生数(万人),政府办医院病床使用率(%),1061,0.572411767848
商品房销售面积(万平方米),艺术表演团体国内演出场次(千场次),公共图书馆参观展览人次(万人次),普通小学毕业生数(万人),政府办医院病床使用率(%),567,0.572395579155
新注册民用小型载客汽车拥有量(万辆),艺术表演团体国内演出场次(千场次),城镇居民基本医疗保险年末参保人数(万人),初中招生数(万人),政府办医院病床使用率(%),2127,0.57237070751
房地产业全社会固定资产投资(亿元),国有城镇单位就业人员工资总额指数(上年=100),建筑业城镇单位就业人员(万人),国家重点优抚对象(万人),菜类商品零售价格指数(上年=100),2109,0.571708531873
城镇住宅投资(亿元),特殊教育毕业生数(万人),中国公民收养登记数(件),蔬菜播种面积(千公顷),政府办医院病床使用率(%),1809,0.571649796066
新注册民用载客汽车拥有量(万辆),特殊教育招生数(万人),内资建筑业企业从业人员(万人),初中招生数(万人),政府办医院病床工作日(日),2274,0.571518575256
固定资产投资(不含农户)房屋施工面积(万平方米),特殊教育招生数(万人),城镇单位就业人员平均工资(元),结婚登记(万对),小学生师比(教师人数=1),2438,0.571483747587
固定资产投资(不含农户)住宅施工面积(万平方米),农村集中供养五保人数(万人),办公楼销售额(亿元),国家重点优抚对象(万人),菜类商品零售价格指数(上年=100),2148,0.571372962994
内资房地产开发企业个数(个),乡镇数(个),家庭儿童收养登记总数(件),内地居民登记结婚(万对),政府办医院病床使用率(%),3142,0.571170325735
固定资产投资(不含农户)住宅施工面积(万平方米),特殊教育在校学生数(万人),国内外观设计专利申请授权量(项),普通小学教职工数(万人),小学生师比(教师人数=1),989,0.571163510078
博物馆参观人次(万人次),普通小学学校数(所),中国公民收养登记数(件),地方财政医疗卫生支出(亿元),政府办医院病床工作日(日),434,0.571155654486
房地产开发企业其他用途新开工房屋面积(万平方米),普通小学学校数(所),中国公民收养登记数(件),结婚登记(万对),政府办医院病床工作日(日),917,0.571092663572
房地产开发企业住宅新开工房屋面积(万平方米),乡村医生和卫生员数(万人),建筑业城镇单位就业人员(万人),普通高中招生数(万人),菜类商品零售价格指数(上年=100),1936,0.570603618624
房地产开发住宅投资额(亿元),特殊教育招生数(万人),内资建筑业企业从业人员(万人),国家重点优抚对象(万人),小学生师比(教师人数=1),354,0.570466260775
