f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,num,validation
固定资产投资(不含农户)(亿元),内资建筑业企业从业人员(万人),普通高中在校学生数(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),新注册民用中型载客汽车拥有量(万辆),国有建筑业房屋施工面积(万平方米),1466,0.747744699903
固定资产投资(不含农户)房屋施工面积(万平方米),国内外观设计专利申请授权量(项),普通小学专任教师数(万人),小学生师比(教师人数=1),国有城镇单位就业人员工资总额指数(上年=100),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),林业总产值指数(上年=100)(%),城镇居民医疗保险基金累计结余(万元),1102,0.747742820426
房地产开发住宅投资额(亿元),建筑业城镇单位就业人员(万人),医疗卫生机构门诊健康检查人数(万人),政府办医院病床使用率(%),特殊教育在校学生数(万人),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),国家重点优抚对象(万人),新注册民用中型载客汽车拥有量(万辆),城镇居民基本医疗保险年末参保人数(万人),1660,0.74771467552
房地产开发住宅投资额(亿元),中国公民收养登记数(件),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),特殊教育在校学生数(万人),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),基层医疗卫生机构床位数(万张),城镇单位就业人员平均工资(元),国有建筑业房屋施工面积(万平方米),1488,0.747709359811
固定资产投资(不含农户)房屋施工面积(万平方米),国内外观设计专利申请受理量(项),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),自动气象站站点个数(个),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),林业总产值指数(上年=100)(%),城镇居民基本医疗保险年末参保人数(万人),911,0.747701491735
房地产住宅投资(亿元),中国公民收养登记数(件),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),特殊教育在校学生数(万人),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),基层医疗卫生机构床位数(万张),城镇单位就业人员平均工资(元),城镇居民基本医疗保险年末参保人数(万人),1497,0.747694516766
内资房地产开发企业个数(个),建筑业城镇单位就业人员(万人),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),村民委员会数(个),林业总产值指数(上年=100)(%),公共图书馆参观展览人次(万人次),786,0.747689265038
全社会固定资产投资中其他资金(亿元),中国公民收养登记数(件),普通高中毕业生数(万人),小学生师比(教师人数=1),其他办的村卫生室个数(个),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),办公楼销售额(亿元),城镇居民医疗保险基金支出(万元),1951,0.747687783193
全社会固定资产投资中其他资金(亿元),中国公民收养登记数(件),普通高中毕业生数(万人),小学生师比(教师人数=1),其他办的村卫生室个数(个),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),办公楼销售额(亿元),城镇居民医疗保险基金支出(万元),1953,0.747687783193
城镇住宅投资(亿元),家庭儿童收养登记总数(件),新注册民用轻型载货汽车拥有量(万辆),小学生师比(教师人数=1),机动脱粒机数量(台),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),国家重点优抚对象(万人),林业总产值指数(上年=100)(%),福利彩票销售额(亿元),732,0.74765109569
博物馆参观人次(万人次),家庭儿童收养登记总数(件),普通高中在校学生数(万人),小学生师比(教师人数=1),特殊教育毕业生数(万人),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),乡村医生和卫生员数(万人),城镇单位就业人员平均工资(元),福利彩票提取公益金(亿元),109,0.747634606652
商品房销售面积(万平方米),国内外观设计专利申请授权量(项),中等职业学校招生数(万人),小学生师比(教师人数=1),机动脱粒机数量(台),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),农村集中供养五保人数(万人),新注册民用中型载客汽车拥有量(万辆),城镇居民基本医疗保险年末参保人数(万人),1254,0.747634175342
内资房地产开发企业个数(个),家庭儿童收养登记总数(件),普通高中专任教师数(万人),政府办医院病床工作日(日),特殊教育招生数(万人),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),村民委员会数(个),城镇单位就业人员平均工资(元),城镇居民医疗保险基金支出(万元),2855,0.747625627467
固定资产投资(不含农户)住宅施工面积(万平方米),建筑业城镇单位就业人员(万人),入院人数(万人),小学生师比(教师人数=1),特殊教育在校学生数(万人),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),农村集中供养五保人数(万人),林业总产值指数(上年=100)(%),城镇居民基本医疗保险年末参保人数(万人),2121,0.747622061255
建筑业增加值(亿元),建筑业城镇单位就业人员工资总额(亿元),初中在校学生数(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),国家重点优抚对象(万人),城镇单位就业人员平均工资(元),城镇居民医疗保险基金支出(万元),2901,0.747612543837
全社会固定资产投资中其他资金(亿元),建筑业企业从业人员(万人),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体机构数(个),鲜菜类居民消费价格指数(上年=100),镇数(个),办公楼销售额(亿元),城镇居民医疗保险基金支出(万元),2498,0.747583933492
房地产开发企业住宅新开工房屋面积(万平方米),家庭儿童收养登记总数(件),普通小学专任教师数(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),村民委员会职工人数(人),城镇单位就业人员平均工资(元),社会组织女性职工人数(人),414,0.747540047347
博物馆参观人次(万人次),建筑业城镇单位就业人员工资总额(亿元),内地居民初婚登记(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),农村集中供养五保人数(万人),新注册民用中型载客汽车拥有量(万辆),社会组织女性职工人数(人),1620,0.74752917178
房地产业全社会固定资产投资(亿元),国内外观设计专利申请授权量(项),蔬菜播种面积(千公顷),小学生师比(教师人数=1),自动气象站站点个数(个),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),国家重点优抚对象(万人),林业总产值指数(上年=100)(%),普通高等学校无职称专任教师数(万人),199,0.747497373252
房地产住宅投资(亿元),内资建筑业企业从业人员(万人),初中毕业生数(万人),小学生师比(教师人数=1),其他办的村卫生室个数(个),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),新注册民用中型载客汽车拥有量(万辆),社会组织女性职工人数(人),1630,0.747476876327
地方财政医疗卫生支出(亿元),内资建筑业企业从业人员(万人),普通高中专任教师数(万人),小学生师比(教师人数=1),乡镇数(个),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),国家重点优抚对象(万人),新注册民用中型载客汽车拥有量(万辆),普通高等学校无职称专任教师数(万人),1307,0.747471818889
全社会住宅投资(亿元),建筑业城镇单位就业人员(万人),普通高中招生数(万人),小学生师比(教师人数=1),特殊教育毕业生数(万人),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),村民委员会单位数(个),新注册民用中型载客汽车拥有量(万辆),城镇居民医疗保险基金收入(万元),924,0.747430724142
房地产住宅投资(亿元),家庭儿童收养登记总数(件),初中毕业生数(万人),政府办医院病床使用率(%),特殊教育在校学生数(万人),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),镇数(个),新注册民用中型载客汽车拥有量(万辆),公共图书馆参观展览人次(万人次),1638,0.747405991774
新注册民用载客汽车拥有量(万辆),建筑业城镇单位就业人员(万人),中等职业学校毕业生数(万人),小学生师比(教师人数=1),自动气象站站点个数(个),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),办公楼销售额(亿元),福利彩票提取公益金(亿元),167,0.747402518041
固定资产投资(不含农户)房屋施工面积(万平方米),家庭儿童收养登记总数(件),普通高中专任教师数(万人),政府办医院病床使用率(%),其他办的村卫生室个数(个),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),国家重点优抚对象(万人),城镇单位就业人员平均工资(元),国有建筑业房屋施工面积(万平方米),2545,0.74740150217
